Banks_Participated,Highest_Rate,Lowest_Rate,Weighted_Average_Rate,Market_Day
9,23.4019,23.4011,23.4015,2017-10-04
9,23.3966,23.3957,23.3962,2017-10-03
9,23.3913,23.3904,23.3908,2017-10-02
9,23.3809,23.3801,23.3805,2017-09-28
9,23.3712,23.3703,23.3707,2017-09-25
9,23.3663,23.3654,23.3658,2017-09-22
9,23.3614,23.3605,23.3609,2017-09-21
9,23.3515,23.3506,23.3511,2017-09-19
9,23.3415,23.3408,23.3413,2017-09-15
9,23.3319,23.3311,23.3315,2017-09-13
9,23.3124,23.3115,23.3119,2017-09-06
9,23.3075,23.3066,23.3071,2017-09-05
9,23.3025,23.3016,23.3021,2017-09-04
9,23.2976,23.2967,23.2972,2017-08-31
9,23.2933,23.2924,23.2928,2017-08-30
9,23.2755,23.2746,23.2751,2017-08-24
9,23.2711,23.2702,23.2706,2017-08-23
9,23.2666,23.2657,23.2662,2017-08-22
9,23.2623,23.2614,23.2618,2017-08-21
9,23.2578,23.2569,23.2574,2017-08-18
9,23.2534,23.2525,23.2529,2017-08-17
9,23.2489,23.2481,23.2485,2017-08-16
9,23.2445,23.2436,23.2441,2017-08-15
9,23.2402,23.2393,23.2397,2017-08-14
9,23.2314,23.2305,23.2309,2017-08-10
9,23.2269,23.2261,23.2265,2017-08-09
9,23.2221,23.2216,23.2221,2017-08-08
9,23.2182,23.2173,23.2177,2017-08-07
9,23.2136,23.2127,23.2132,2017-08-04
9,23.2048,23.2039,23.2044,2017-08-02
9,23.1961,23.1952,23.1956,2017-07-31
9,23.1918,23.1906,23.1914,2017-07-28
9,23.1835,23.1826,23.1831,2017-07-27
9,23.1835,23.1826,23.1831,2017-07-26
9,23.1625,23.1617,23.1622,2017-07-19
9,23.1544,23.1535,23.1539,2017-07-17
9,23.1502,23.1493,23.1497,2017-07-14
9,23.1461,23.1452,23.1456,2017-07-13
9,23.1418,23.1409,23.1414,2017-07-12
9,23.1376,23.1367,23.1372,2017-07-11
9,23.1335,23.1326,23.1331,2017-07-10
9,23.1085,23.1076,23.1081,2017-06-30
9,23.1025,23.1016,23.1021,2017-06-29
9,23.0905,23.0895,23.0901,2017-06-27
9,23.0845,23.0836,23.0841,2017-06-26
9,23.0785,23.0776,23.0781,2017-06-23
9,23.0725,23.0716,23.0721,2017-06-22
9,23.0665,23.0656,23.0661,2017-06-21
9,23.0545,23.0536,23.0541,2017-06-17
9,23.0485,23.0476,23.0481,2017-06-16
9,23.0425,23.0416,23.0421,2017-06-15
9,23.0365,23.0356,23.0361,2017-06-14
9,23.0305,23.0296,23.0301,2017-06-13
9,23.0245,23.0236,23.0241,2017-06-12
9,23.0185,23.0176,23.0181,2017-06-09
9,23.0125,23.0116,23.0121,2017-06-08
9,23.0066,23.0057,23.0062,2017-06-07
9,23.0006,22.9997,23.0002,2017-06-06
9,22.9709,22.9701,22.9705,2017-05-30
9,22.9653,22.9644,22.9648,2017-05-29
9,22.9537,22.9528,22.9533,2017-05-25
9,22.9481,22.9472,22.9476,2017-05-24
9,22.9423,22.9414,22.9418,2017-05-23
9,22.9365,22.9356,22.9361,2017-05-22
9,22.9308,22.9299,22.9304,2017-05-19
9,22.9194,22.9185,22.9189,2017-05-17
9,22.9136,22.9127,22.9132,2017-05-16
9,22.9079,22.9071,22.9075,2017-05-15
9,22.9022,22.9013,22.9017,2017-05-12
9,22.8962,22.8955,22.8959,2017-05-11
9,22.8907,22.8898,22.8903,2017-05-10
9,22.8851,22.8842,22.8846,2017-05-09
9,22.8793,22.8784,22.8788,2017-05-08
9,22.8622,22.8613,22.8617,2017-05-02
9,22.8565,22.8556,22.8561,2017-04-28
9,22.8509,22.8501,22.8505,2017-04-27
9,22.8455,22.8446,22.8451,2017-04-26
9,22.8399,22.8391,22.8395,2017-04-25
9,22.8345,22.8336,22.8341,2017-04-24
9,22.7744,22.7735,22.7735,2017-04-06
9,22.7688,22.7679,22.7684,2017-04-05
9,22.7579,22.7571,22.7575,2017-04-04
9,22.7579,22.7571,22.7575,2017-04-03
9,22.7415,22.7406,22.7411,2017-03-29
9,22.7361,22.7352,22.7356,2017-03-28
9,22.7306,22.7297,22.7302,2017-03-27
9,22.7252,22.7243,22.7247,2017-03-24
9,22.7197,22.7188,22.7193,2017-03-23
9,22.7088,22.7079,22.7084,2017-03-21
9,22.6978,22.6969,22.6974,2017-03-20
9,22.6978,22.6969,22.6974,2017-03-17
9,22.6924,22.6915,22.6919,2017-03-16
9,22.6871,22.6862,22.6866,2017-03-15
9,22.6762,22.6753,22.6757,2017-03-13
9,22.6707,22.6698,22.6703,2017-03-10
9,22.6489,22.6481,22.6485,2017-03-06
9,22.6435,22.6426,22.6431,2017-03-03
9,22.6381,22.6373,22.6377,2017-03-01
9,22.6326,22.6317,22.6322,2017-02-28
9,22.6275,22.6266,22.6271,2017-02-27
9,22.6223,22.6214,22.6218,2017-02-24
9,22.6171,22.6162,22.6166,2017-02-23
9,22.6118,22.6109,22.6114,2017-02-22
9,22.6066,22.6057,22.6062,2017-02-21
9,22.6015,22.6006,22.6011,2017-02-20
9,22.5963,22.5954,22.5958,2017-02-17
9,22.5911,22.5902,22.5906,2017-02-16
9,22.5858,22.5849,22.5854,2017-02-15
9,22.5806,22.5797,22.5802,2017-02-14
9,22.5755,22.5746,22.5751,2017-02-13
9,22.5703,22.5694,22.5698,2017-02-10
9,22.5651,22.5642,22.5646,2017-02-09
9,22.5599,22.5591,22.5595,2017-02-08
9,22.5547,22.5538,22.5543,2017-02-07
9,22.5495,22.5486,22.5491,2017-02-06
9,22.5497,22.5488,22.5493,2017-02-03
9,22.5392,22.5383,22.5387,2017-02-02
9,22.5339,22.5331,22.5335,2017-02-01
9,22.5288,22.5279,22.5284,2017-01-31
9,22.5232,22.5223,22.5227,2017-01-30
9,22.5175,22.5166,22.5171,2017-01-27
9,22.5119,22.5111,22.5115,2017-01-26
9,22.5063,22.5054,22.5058,2017-01-25
9,22.5006,22.4997,22.5002,2017-01-24
9,22.4951,22.4942,22.4946,2017-01-23
9,22.4837,22.4828,22.4833,2017-01-18
9,22.4725,22.4716,22.4721,2017-01-16
9,22.4669,22.4661,22.4665,2017-01-13
9,22.4614,22.4605,22.4609,2017-01-12
9,22.4557,22.4548,22.4553,2017-01-11
9,22.4445,22.4436,22.4441,2017-01-09
9,22.4388,22.4379,22.4384,2017-01-06
9,22.4333,22.4324,22.4328,2017-01-05
9,22.4276,22.4267,22.4272,2017-01-04
9,22.4222,22.4213,22.4217,2017-01-03
9,22.4108,22.4099,22.4104,2016-12-30
9,22.4045,22.4036,22.4041,2016-12-29
9,22.3982,22.3975,22.3979,2016-12-28
9,22.3921,22.3912,22.3916,2016-12-27
9,22.3857,22.3848,22.3853,2016-12-26
9,22.3795,22.3786,22.3791,2016-12-23
9,22.3733,22.3724,22.3728,2016-12-22
9,22.3669,22.3661,22.3665,2016-12-21
9,22.3607,22.3598,22.3603,2016-12-20
9,22.3545,22.3536,22.3536,2016-12-19
9,22.3356,22.3347,22.3352,2016-12-15
9,22.3356,22.3347,22.3352,2016-12-14
9,22.3295,22.3286,22.3291,2016-12-13
9,22.3232,22.3223,22.3227,2016-12-12
9,22.3045,22.3036,22.3041,2016-12-07
9,22.2983,22.2974,22.2978,2016-12-06
9,22.2919,22.2911,22.2915,2016-12-05
9,22.2853,22.2848,22.2853,2016-12-02
9,22.2795,22.2786,22.2791,2016-12-01
9,22.2733,22.2724,22.2728,2016-11-30
9,22.2679,22.2671,22.2675,2016-11-29
9,22.2625,22.2616,22.2621,2016-11-28
9,22.2573,22.2564,22.2568,2016-11-25
9,22.2518,22.2509,22.2509,2016-11-24
9,22.2465,22.2456,22.2461,2016-11-23
9,22.2413,22.2404,22.2408,2016-11-22
9,22.2305,22.2296,22.2301,2016-11-18
9,22.2252,22.2243,22.2247,2016-11-17
9,22.2198,22.2189,22.2194,2016-11-16
9,22.2038,22.2029,22.2034,2016-11-11
9,22.1985,22.1976,22.1981,2016-11-10
9,22.1878,22.1869,22.1874,2016-11-09
9,22.1878,22.1869,22.1874,2016-11-08
9,22.1825,22.1816,22.1821,2016-11-07
9,22.1773,22.1764,22.1768,2016-11-04
9,22.1719,22.1711,22.1715,2016-11-03
9,22.1666,22.1657,22.1662,2016-11-02
9,22.1559,22.1551,22.1555,2016-10-31
9,22.1511,22.1502,22.1506,2016-10-28
9,22.1464,22.1455,22.1459,2016-10-27
9,22.0406,22.0397,22.0402,2016-10-26
9,22.1365,22.1356,22.1361,2016-10-25
9,22.1316,22.1307,22.1312,2016-10-24
9,22.1267,22.1258,22.1263,2016-10-21
9,22.1218,22.1209,22.1214,2016-10-20
9,22.1122,22.1113,22.1117,2016-10-19
9,22.1122,22.1113,22.1117,2016-10-18
9,22.1073,22.1064,22.1068,2016-10-17
9,22.1025,22.1016,22.1021,2016-10-14
9,22.0927,22.0918,22.0923,2016-10-13
9,22.0495,22.0486,22.0491,2016-10-12
9,22.0829,22.0821,22.0825,2016-10-10
9,22.0733,22.0724,22.0728,2016-10-06
9,22.0685,22.0676,22.0681,2016-10-05
9,22.0098,22.0089,22.0094,2016-09-15
9,22.0054,22.0045,22.0049,2016-09-14
9,21.9658,21.9649,21.9654,2016-08-31
9,21.9619,21.9611,21.9615,2016-08-30
9,21.9579,21.9571,21.9575,2016-08-29
9,21.9501,21.9492,21.9496,2016-08-25
9,21.9461,21.9452,21.9456,2016-08-24
9,21.9422,21.9413,21.9417,2016-08-23
9,21.9373,21.9382,21.9377,2016-08-22
9,21.9224,21.9215,21.9219,2016-08-16
9,21.9185,21.9176,21.9181,2016-08-15
9,21.8947,21.8938,21.8943,2016-08-05
9,21.8908,21.8899,21.8904,2016-08-04
9,21.8869,21.8861,21.8865,2016-08-03
9,21.8714,21.8705,21.8709,2016-07-28
9,21.8635,21.8639,21.8631,2016-07-26
9,21.8603,21.8594,21.8598,2016-07-25
9,21.8565,21.8556,21.8561,2016-07-22
9,21.8527,21.8518,21.8523,2016-07-21
9,21.8491,21.8482,21.8486,2016-07-20
9,21.8468,21.8459,21.8464,2016-07-19
9,21.8448,21.8439,21.8444,2016-07-18
9,21.8438,21.8429,21.8434,2016-07-15
9,21.8428,21.8419,21.8424,2016-07-14
9,21.8398,21.8389,21.8394,2016-07-11
9,21.8311,21.8304,21.8308,2016-07-07
9,21.8236,21.8227,21.8232,2016-07-05
9,21.8161,21.8152,21.8156,2016-07-04
9,21.8085,21.8076,21.8081,2016-07-01
9,21.8008,21.7999,21.8004,2016-06-30
9,21.7933,21.7924,21.7928,2016-06-29
9,21.7856,21.7847,21.7852,2016-06-28
9,21.5922,21.5913,21.5917,2016-05-23
9,21.5714,21.5706,21.5710,2016-05-18
9,21.5369,21.5361,21.5365,2016-05-11
9,21.4389,21.4381,21.4385,2016-04-18
9,21.4265,21.4256,21.4261,2016-04-14
9,21.4204,21.4195,21.4199,2016-04-13
9,21.4142,21.4133,21.4137,2016-04-12
9,21.3955,21.3946,21.3951,2016-04-07
9,21.3894,21.3885,21.3889,2016-04-06
9,21.3832,21.3823,21.3827,2016-04-05
9,21.3587,21.3578,21.3583,2016-03-30
9,21.3531,21.3522,21.3526,2016-03-29
9,21.3474,21.3465,21.3469,2016-03-28
9,21.3415,21.3406,21.3411,2016-03-25
9,21.3357,21.3348,21.3353,2016-03-24
9,21.3299,21.3291,21.3295,2016-03-23
9,21.2381,21.2372,21.2376,2016-02-29
9,21.2181,21.2172,21.2176,2016-02-22
9,21.1341,21.1332,21.1336,2016-01-22
9,21.1301,21.1292,21.1296,2016-01-21
9,21.1262,21.1253,21.1257,2016-01-19
9,21.1221,21.1212,21.1216,2016-01-18
9,21.1181,21.1171,21.1176,2016-01-15
9,21.1142,21.1133,21.1137,2016-01-14
9,21.1104,21.1092,21.1096,2016-01-13
9,21.1061,21.1052,21.1056,2016-01-12
9,21.0902,21.0893,21.0897,2016-01-05
9,21.0861,21.0852,21.0856,2016-01-04
9,21.0821,21.0812,21.0816,2016-01-01
9,21.0782,21.0773,21.0777,2015-12-31
9,21.0741,21.0732,21.0736,2015-12-30
9,21.0701,21.0692,21.0696,2015-12-29
9,21.0621,21.0612,21.0616,2015-12-25
9,21.0581,21.0571,21.0576,2015-12-24
9,21.0542,21.0532,21.0537,2015-12-22
9,21.0501,21.0491,21.0496,2015-12-21
9,21.0461,21.0452,21.0456,2015-12-18
9,21.0422,21.0412,21.0417,2015-12-17
9,21.0381,21.0372,21.0376,2015-12-16
9,21.0342,21.0332,21.0336,2015-12-15
9,21.0302,21.0291,21.0297,2015-12-14
9,21.0261,21.0252,21.0256,2015-12-11
9,20.9862,20.9854,20.9858,2015-11-27
9,20.9823,20.9815,20.9819,2015-11-26
9,20.9782,20.9774,20.9778,2015-11-25
9,20.9742,20.9734,20.9738,2015-11-24
9,20.9663,20.9654,20.9658,2015-11-20
9,20.9623,20.9614,20.9618,2015-11-19
9,20.9584,20.9574,20.9579,2015-11-18
9,20.9543,20.9533,20.9538,2015-11-17
9,20.9383,20.9374,20.9378,2015-11-11
9,20.9344,20.9334,20.9339,2015-11-10
9,20.9303,20.9293,20.9298,2015-11-09
9,20.9263,20.9254,20.9258,2015-11-06
9,20.9225,20.9214,20.9219,2015-11-05
9,20.9183,20.9174,20.9178,2015-11-04
9,20.9143,20.9133,20.9138,2015-11-03
9,20.9104,20.9094,20.9099,2015-11-02
9,20.9063,20.9054,20.9058,2015-10-30
9,20.9023,20.9014,20.9018,2015-10-29
9,20.8986,20.8973,20.8979,2015-10-28
9,20.8903,20.8893,20.8898,2015-10-26
9,20.8864,20.8855,20.8859,2015-10-23
9,20.8825,20.8814,20.8819,2015-10-22
9,20.8784,20.8774,20.8778,2015-10-21
9,20.8744,20.8739,20.8734,2015-10-20
9,20.8705,20.8694,20.8699,2015-10-19
9,20.8664,20.8651,20.8658,2015-10-16
9,20.8624,20.8614,20.8619,2015-10-15
9,20.8584,20.8575,20.8579,2015-10-14
9,20.8544,20.8533,20.8538,2015-10-13
9,20.8504,20.8494,20.8499,2015-10-12
9,20.8464,20.8455,20.8459,2015-10-09
9,20.8424,20.8415,20.8419,2015-10-08
9,20.8384,20.8372,20.8378,2015-10-07
9,20.8343,20.8332,20.8338,2015-10-06
9,20.8302,20.8293,20.8298,2015-10-05
9,20.8263,20.8255,20.8259,2015-10-02
9,20.8223,20.8214,20.8218,2015-10-01
9,20.8183,20.8174,20.8178,2015-09-30
9,20.8144,20.8135,20.8139,2015-09-29
9,20.8103,20.8094,20.8098,2015-09-25
9,20.8023,20.8015,20.8019,2015-09-22
9,20.7983,20.7974,20.7978,2015-09-21
9,20.7944,20.7935,20.7939,2015-09-18
9,20.7904,20.7895,20.7899,2015-09-17
9,20.7865,20.7853,20.7858,2015-09-16
9,20.7824,20.7815,20.7819,2015-09-15
9,20.7783,20.7774,20.7778,2015-09-14
9,20.7744,20.7734,20.7739,2015-09-11
9,20.7703,20.7693,20.7698,2015-09-10
9,20.7664,20.7655,20.7659,2015-09-09
9,20.7624,20.7615,20.7619,2015-09-08
9,20.7583,20.7578,20.7574,2015-09-07
9,20.7545,20.7534,20.7539,2015-09-04
9,20.7504,20.7492,20.7498,2015-09-03
9,20.7464,20.7453,20.7459,2015-09-02
9,20.7424,20.7412,20.7418,2015-09-01
9,20.7385,20.7373,20.7379,2015-08-31
9,20.7344,20.7336,20.7339,2015-08-28
9,20.7304,20.7292,20.7298,2015-08-27
9,20.7233,20.7212,20.7218,2015-08-25
9,20.7203,20.7172,20.7178,2015-08-24
9,20.7144,20.7133,20.7139,2015-08-21
9,20.7105,20.7093,20.7099,2015-08-20
9,20.7064,20.7052,20.7058,2015-08-19
9,20.7024,20.7012,20.7018,2015-08-18
9,20.6984,20.6972,20.6979,2015-08-17
9,20.6944,20.6932,20.6938,2015-08-14
9,20.6904,20.6893,20.6898,2015-08-13
9,20.6864,20.6853,20.6859,2015-08-12
9,20.6824,20.6812,20.6818,2015-08-11
9,20.6805,20.6773,20.6779,2015-08-10
9,20.6744,20.6732,20.6738,2015-08-07
9,20.6704,20.6692,20.6698,2015-08-06
9,20.6663,20.6651,20.6657,2015-08-05
9,20.6624,20.6612,20.6618,2015-08-04
9,20.6583,20.6571,20.6577,2015-08-03
9,20.6543,20.6531,20.6537,2015-07-31
9,20.6504,20.6493,20.6498,2015-07-30
9,20.6462,20.6451,20.6457,2015-07-29
9,20.6424,20.6412,20.6418,2015-07-28
9,20.6384,20.6372,20.6378,2015-07-27
9,20.6343,20.6331,20.6337,2015-07-24
9,20.6304,20.6292,20.6298,2015-07-23
9,20.6264,20.6252,20.6258,2015-07-22
9,20.6224,20.6213,20.6219,2015-07-21
9,20.6184,20.6172,20.6178,2015-07-20
9,20.6145,20.6133,20.6139,2015-07-16
9,20.6104,20.6092,20.6098,2015-07-15
9,20.6065,20.6053,20.6059,2015-07-14
9,20.6024,20.6012,20.6018,2015-07-13
9,20.5984,20.5974,20.5979,2015-07-10
9,20.5944,20.5932,20.5938,2015-07-09
9,20.5905,20.5893,20.5899,2015-07-08
9,20.5864,20.5852,20.5858,2015-07-07
9,20.5824,20.5813,20.5819,2015-07-06
9,20.5784,20.5772,20.5778,2015-07-03
9,20.5744,20.5733,20.5739,2015-07-02
9,20.5704,20.5692,20.5698,2015-07-01
9,20.5664,20.5653,20.5659,2015-06-30
9,20.5623,20.5613,20.5618,2015-06-29
9,20.5584,20.5575,20.5579,2015-06-26
9,20.5544,20.5533,20.5538,2015-06-25
9,20.5505,20.5493,20.5499,2015-06-24
9,20.5464,20.5453,20.5458,2015-06-23
9,20.5425,20.5413,20.5419,2015-06-22
9,20.5384,20.5373,20.5378,2015-06-19
9,20.5344,20.5333,20.5339,2015-06-18
9,20.5303,20.5293,20.5298,2015-06-17
9,20.5265,20.5254,20.5259,2015-06-16
9,20.5224,20.5212,20.5218,2015-06-15
9,20.5181,20.517,20.5175,2015-06-12
9,20.5139,20.5128,20.5134,2015-06-11
9,20.5101,20.5089,20.5095,2015-06-10
9,20.4982,20.4971,20.4976,2015-06-05
9,20.4944,20.4933,20.4939,2015-06-04
9,20.4904,20.4893,20.4898,2015-06-03
9,20.4865,20.4854,20.4859,2015-06-02
9,20.4788,20.4777,20.4783,2015-05-29
9,20.4747,20.4736,20.4742,2015-05-27
9,20.471,20.4699,20.4705,2015-05-26
9,20.4672,20.4661,20.4666,2015-05-25
9,20.4633,20.4625,20.4629,2015-05-22
9,20.4594,20.4586,20.4590,2015-05-21
9,20.4553,20.4545,20.4549,2015-05-20
9,20.4518,20.4507,20.4512,2015-05-19
9,20.4468,20.4479,20.4473,2015-05-18
9,20.4438,20.4427,20.4432,2015-05-15
9,20.4401,20.439,20.4395,2015-05-14
9,20.4362,20.435,20.4356,2015-05-13
9,20.4324,20.4314,20.4319,2015-05-12
9,20.4283,20.4272,20.4278,2015-05-11
9,20.4247,20.4236,20.4241,2015-05-08
9,20.4208,20.4197,20.4202,2015-05-07
9,20.4167,20.4156,20.4161,2015-05-06
9,20.4127,20.4118,20.4123,2015-05-04
9,20.4092,20.4081,20.4087,2015-04-30
9,20.4055,20.4044,20.4049,2015-04-29
9,20.4018,20.4007,20.4013,2015-04-28
9,20.3968,20.3979,20.3973,2015-04-27
9,20.394,20.3829,20.3935,2015-04-24
9,20.3905,20.3894,20.3899,2015-04-23
9,20.3867,20.3856,20.3861,2015-04-22
9,20.3827,20.3816,20.3821,2015-04-21
9,20.3791,20.378,20.3785,2015-04-20
9,20.3753,20.3742,20.3747,2015-04-17
9,20.3713,20.3702,20.3707,2015-04-16
9,20.3675,20.3663,20.3669,2015-04-15
9,20.3639,20.3628,20.3633,2015-04-14
9,20.3601,20.359,20.3595,2015-04-13
9,20.356,20.3549,20.3555,2015-04-09
9,20.3523,20.3512,20.3517,2015-04-08
9,20.3487,20.3476,20.3481,2015-04-07
9,20.3449,20.3438,20.3443,2015-04-06
9,20.3412,20.3401,20.3407,2015-04-03
9,20.3372,20.3362,20.3367,2015-04-02
9,20.3335,20.3324,20.3329,2015-04-01
9,20.3299,20.3288,20.3293,2015-03-31
9,20.3261,20.325,20.3255,2015-03-30
9,20.322,20.3209,20.3215,2015-03-27
9,20.3183,20.3172,20.3177,2015-03-26
9,20.3147,20.3136,20.3141,2015-03-25
9,20.3107,20.3096,20.3101,2015-03-24
9,20.3071,20.306,20.3065,2015-03-23
9,20.3033,20.3022,20.3027,2015-03-20
9,20.2997,20.2986,20.2991,2015-03-19
9,20.2959,20.2948,20.2953,2015-03-18
9,20.2919,20.2908,20.2913,2015-03-17
9,20.288,20.2869,20.2875,2015-03-16
9,20.2844,20.2833,20.2839,2015-03-13
9,20.2805,20.2796,20.2801,2015-03-12
9,20.2771,20.2759,20.2765,2015-03-11
9,20.2732,20.2721,20.2727,2015-03-10
9,20.2696,20.2685,20.2691,2015-03-09
9,20.2619,20.2608,20.2613,2015-03-06
9,20.2619,20.2608,20.2613,2015-03-05
9,20.2579,20.2568,20.2574,2015-03-04
9,20.2538,20.2527,20.2533,2015-03-03
9,20.2489,20.25,20.2494,2015-02-27
9,20.2462,20.2451,20.2457,2015-02-26
9,20.2411,20.2422,20.2416,2015-02-25
9,20.2383,20.2372,20.2377,2015-02-24
9,20.234,20.2332,20.2336,2015-02-23
9,20.2303,20.2295,20.2299,2015-02-20
9,20.2264,20.2256,20.2260,2015-02-19
9,20.2229,20.2218,20.2223,2015-02-18
9,20.219,20.2179,20.2184,2015-02-17
9,20.2151,20.2143,20.2147,2015-02-16
9,20.2114,20.2103,20.2108,2015-02-13
9,20.2077,20.2065,20.2071,2015-02-12
9,20.2037,20.2026,20.2032,2015-02-11
9,20.1995,20.1987,20.1991,2015-02-10
9,20.1957,20.1946,20.1952,2015-02-09
9,20.1915,20.1906,20.1911,2015-02-06
9,20.1877,20.1866,20.1872,2015-02-05
9,20.1835,20.1827,20.1831,2015-02-04
9,20.1798,20.179,20.1794,2015-02-03
9,20.1759,20.1751,20.1755,2015-02-02
9,20.1681,20.1673,20.1677,2015-01-29
9,20.1642,20.1634,20.1638,2015-01-28
9,20.1605,20.1597,20.1601,2015-01-27
9,20.1603,20.1592,20.1597,2015-01-26
9,20.1567,20.1556,20.1561,2015-01-23
9,20.1533,20.1522,20.1527,2015-01-22
9,20.1498,20.1487,20.1492,2015-01-21
9,20.1461,20.145,20.1455,2015-01-20
9,20.1425,20.1412,20.1419,2015-01-16
9,20.1391,20.138,20.1385,2015-01-15
9,20.1354,20.1343,20.1348,2015-01-14
9,20.1318,20.1307,20.1312,2015-01-13
9,20.1283,20.1274,20.1278,2015-01-12
9,20.1247,20.1236,20.1241,2015-01-09
9,20.1212,20.1201,20.1206,2015-01-08
9,20.1174,20.1163,20.1169,2015-01-06
9,20.1137,20.1128,20.1133,2015-01-05
9,20.1105,20.1094,20.1099,2015-01-02
9,20.1068,20.1057,20.1063,2015-01-01
9,20.1029,20.1018,20.1024,2014-12-31
9,20.0992,20.0983,20.0987,2014-12-30
9,20.0959,20.0948,20.0953,2014-12-29
9,20.0922,20.0911,20.0917,2014-12-26
9,20.089,20.0879,20.0884,2014-12-25
9,20.0855,20.0844,20.0849,2014-12-24
9,20.0817,20.0806,20.0812,2014-12-23
9,20.0785,20.0773,20.0779,2014-12-22
9,20.0749,20.0738,20.0743,2014-12-19
9,20.0715,20.0703,20.0709,2014-12-18
9,20.0682,20.0671,20.0676,2014-12-17
9,20.0647,20.0636,20.0641,2014-12-16
9,20.0612,20.0601,20.0607,2014-12-15
9,20.0577,20.0566,20.0572,2014-12-12
9,20.0545,20.0534,20.0539,2014-12-11
9,20.0511,20.0499,20.0505,2014-12-10
9,20.0474,20.0464,20.0469,2014-12-09
9,20.0439,20.0429,20.0434,2014-12-08
9,20.0406,20.0396,20.0401,2014-12-05
9,20.0372,20.0362,20.0367,2014-12-04
9,20.0338,20.0326,20.0332,2014-12-03
9,20.0304,20.0293,20.0298,2014-12-02
9,20.0267,20.0257,20.0262,2014-12-01
9,20.0234,20.0224,20.0229,2014-11-28
9,20.02,20.0188,20.0194,2014-11-27
9,20.0162,20.0152,20.0157,2014-11-26
9,20.0127,20.0118,20.0123,2014-11-25
9,20.0095,20.0083,20.0089,2014-11-24
9,20.006,20.005,20.0055,2014-11-21
9,20.0026,20.0016,20.0021,2014-11-20
9,19.9991,19.9983,19.9987,2014-11-19
9,19.9958,19.9949,19.9953,2014-11-18
9,19.9925,19.9913,19.9919,2014-11-17
9,19.989,19.988,19.9885,2014-11-14
9,19.9856,19.9846,19.9851,2014-11-13
9,19.9822,19.9812,19.9817,2014-11-12
9,19.9788,19.9778,19.9783,2014-11-11
9,19.9618,19.9608,19.9613,2014-11-04
9,19.9574,19.9584,19.9579,2014-11-03
9,19.955,19.954,19.9545,2014-10-31
9,19.9534,19.9524,19.9529,2014-10-30
9,19.9518,19.9508,19.9513,2014-10-29
9,19.9501,19.9491,19.9496,2014-10-28
9,19.9483,19.9473,19.9478,2014-10-27
9,19.9466,19.9456,19.9461,2014-10-24
9,19.9448,19.9438,19.9443,2014-10-23
9,19.9427,19.9417,19.9422,2014-10-22
9,19.9403,19.9393,19.9398,2014-10-21
9,19.9374,19.9364,19.9369,2014-10-20
9,19.9329,19.9319,19.9324,2014-10-17
9,19.9283,19.9274,19.9278,2014-10-16
9,19.9238,19.9228,19.9233,2014-10-15
9,19.9192,19.9182,19.9187,2014-10-14
9,19.9148,19.9136,19.9142,2014-10-13
9,19.9101,19.9091,19.9096,2014-10-10
9,19.9057,19.9046,19.9051,2014-10-09
9,19.9009,19.8998,19.9004,2014-10-08
9,19.8964,19.8954,19.8959,2014-10-07
9,19.8919,19.8908,19.8913,2014-10-06
9,19.8874,19.8863,19.8868,2014-10-03
9,19.8826,19.8817,19.8821,2014-10-02
9,19.8779,19.8771,19.8775,2014-10-01
9,19.8732,19.8724,19.8728,2014-09-30
9,19.8686,19.8678,19.8682,2014-09-29
9,19.8639,19.8631,19.8635,2014-09-26
9,19.8593,19.8586,19.8589,2014-09-25
9,19.8548,19.8539,19.8544,2014-09-24
9,19.8501,19.8493,19.8497,2014-09-23
9,19.8455,19.8447,19.8451,2014-09-22
9,19.8408,19.8399,19.8404,2014-09-19
9,19.8361,19.8353,19.8357,2014-09-18
9,19.8315,19.8307,19.8311,2014-09-17
9,19.8268,19.826,19.8264,2014-09-16
9,19.8222,19.8214,19.8218,2014-09-15
9,19.8175,19.8167,19.8171,2014-09-12
9,19.8082,19.8074,19.8078,2014-09-09
9,19.8037,19.8026,19.8032,2014-09-08
9,19.799,19.7985,19.7981,2014-09-05
9,19.7944,19.7935,19.7939,2014-09-04
9,19.7897,19.7889,19.7893,2014-09-03
9,19.7853,19.7843,19.7848,2014-09-02
9,19.7805,19.7797,19.7801,2014-09-01
9,19.7759,19.7751,19.7755,2014-08-29
9,19.7713,19.7705,19.7709,2014-08-28
9,19.7668,19.766,19.7664,2014-08-27
9,19.7622,19.7614,19.7618,2014-08-26
9,19.7577,19.7569,19.7573,2014-08-25
9,19.7532,19.7522,19.7527,2014-08-22
9,19.7486,19.7477,19.7482,2014-08-21
9,19.744,19.7432,19.7436,2014-08-20
9,19.7397,19.7384,19.7389,2014-08-19
9,19.7348,19.7339,19.7344,2014-08-18
9,19.7302,19.7293,19.7297,2014-08-15
9,19.7254,19.7245,19.7249,2014-08-14
9,19.7208,19.7199,19.7204,2014-08-13
9,19.7162,19.7153,19.7157,2014-08-12
9,19.7116,19.7106,19.7111,2014-08-11
9,19.7068,19.7059,19.7064,2014-08-08
9,19.7023,19.7015,19.7019,2014-08-07
9,19.6976,19.6968,19.6972,2014-08-06
9,19.6931,19.6922,19.6926,2014-08-05
9,19.6884,19.6874,19.6879,2014-08-04
9,19.6838,19.6827,19.6833,2014-08-01
