"karat","purity_level","price_usd","price_birr","time"
"16","60.38","26.0911881","634.091015","2017/07/13"
"15","54.13","24.4604889","594.460327","2017/07/13"
"14","47.46","22.8297896","554.829638","2017/07/13"
"24","99.96","39.3184307","955.720371","2017/07/18"
"23","95.73","37.6801628","915.898689","2017/07/18"
"22","91.39","36.0418948","876.077006","2017/07/18"
"21","86.84","34.4036269","836.255324","2017/07/18"
"20","82.08","32.7653589","796.433642","2017/07/18"
"19","77.08","31.1270910","756.611960","2017/07/18"
"18","71.81","29.4888230","716.790278","2017/07/18"
"17","66.26","27.8505551","676.968596","2017/07/18"
"16","60.38","26.2122871","637.146914","2017/07/18"
"15","54.13","24.5740192","597.325232","2017/07/18"
"14","47.46","22.9357512","557.503549","2017/07/18"
"24","99.96","39.5341655","961.138620","2017/07/18"
"23","95.73","37.8869086","921.091178","2017/07/18"
"22","91.39","36.2396517","881.043735","2017/07/18"
"21","86.84","34.5923948","840.996293","2017/07/18"
"20","82.08","32.9451379","800.948850","2017/07/18"
"19","77.08","31.2978810","760.901408","2017/07/18"
"18","71.81","29.6506241","720.853965","2017/07/18"
"17","66.26","28.0033672","680.806523","2017/07/18"
"16","60.38","26.3561103","640.759080","2017/07/18"
"15","54.13","24.7088534","600.711637","2017/07/18"
"14","47.46","23.0615965","560.664195","2017/07/18"
"24","99.96","39.9116152","970.662856","2017/07/19"
"23","95.73","38.2486313","930.218570","2017/07/19"
"22","91.39","36.5856473","889.774284","2017/07/19"
"21","86.84","34.9226633","849.329999","2017/07/19"
"20","82.08","33.2596794","808.885713","2017/07/19"
"19","77.08","31.5966954","768.441427","2017/07/19"
"18","71.81","29.9337114","727.997142","2017/07/19"
"17","66.26","28.2707274","687.552856","2017/07/19"
"16","60.38","26.6077435","647.108570","2017/07/19"
"15","54.13","24.9447595","606.664285","2017/07/19"
"14","47.46","23.2817755","566.219999","2017/07/19"
"Karat","Level","USD/Gram","Gram*","2017/07/26"
"24","99.96","40.2196194","979.036232","2017/07/26"
"23","95.73","38.5438019","938.243055","2017/07/26"
"22","91.39","36.8679844","897.449879","2017/07/26"
"21","86.84","35.1921670","856.656703","2017/07/26"
"20","82.08","33.5163495","815.863526","2017/07/26"
"19","77.08","31.8405320","775.070350","2017/07/26"
"18","71.81","30.1647145","734.277174","2017/07/26"
"17","66.26","28.4888970","693.483997","2017/07/26"
"16","60.38","26.8130796","652.690821","2017/07/26"
"15","54.13","25.1372621","611.897645","2017/07/26"
"14","47.46","23.4614446","571.104468","2017/07/26"
"Karat","Level","USD/Gram","Gram*","2017/07/26"
"24","99.96","40.2196194","979.036232","2017/07/26"
"23","95.73","38.5438019","938.243055","2017/07/26"
"22","91.39","36.8679844","897.449879","2017/07/26"
"21","86.84","35.1921670","856.656703","2017/07/26"
"20","82.08","33.5163495","815.863526","2017/07/26"
"19","77.08","31.8405320","775.070350","2017/07/26"
"18","71.81","30.1647145","734.277174","2017/07/26"
"17","66.26","28.4888970","693.483997","2017/07/26"
"16","60.38","26.8130796","652.690821","2017/07/26"
"15","54.13","25.1372621","611.897645","2017/07/26"
"14","47.46","23.4614446","571.104468","2017/07/26"
"24","99.96","40.0826572","975.879028","2017/07/27"
"23","95.73","38.4125465","935.217402","2017/07/27"
"22","91.39","36.7424358","894.555776","2017/07/27"
"21","86.84","35.0723250","853.894149","2017/07/27"
"20","82.08","33.4022143","813.232523","2017/07/27"
"19","77.08","31.7321036","772.570897","2017/07/27"
"18","71.81","30.0619929","731.909271","2017/07/27"
"17","66.26","28.3918822","691.247645","2017/07/27"
"16","60.38","26.7217715","650.586018","2017/07/27"
"15","54.13","25.0516607","609.924392","2017/07/27"
"14","47.46","23.3815500","569.262766","2017/07/27"
"24","99.96","40.5964229","988.562277","2017/07/28"
"23","95.73","38.9049053","947.372182","2017/07/28"
"22","91.39","37.2133877","906.182088","2017/07/28"
"21","86.84","35.5218700","864.991993","2017/07/28"
"20","82.08","33.8303524","823.801898","2017/07/28"
"19","77.08","32.1388348","782.611803","2017/07/28"
"18","71.81","30.4473172","741.421708","2017/07/28"
"17","66.26","28.7557996","700.231613","2017/07/28"
"16","60.38","27.0642819","659.041518","2017/07/28"
"15","54.13","25.3727643","617.851423","2017/07/28"
"14","47.46","23.6812467","576.661328","2017/07/28"
"24","99.96","40.6504394","990.056899","2017/08/08"
"23","95.73","38.9566711","948.804528","2017/08/08"
"22","91.39","37.2629028","907.552158","2017/08/08"
"21","86.84","35.5691345","866.299787","2017/08/08"
"20","82.08","33.8753661","825.047416","2017/08/08"
"19","77.08","32.1815978","783.795045","2017/08/08"
"18","71.81","30.4878295","742.542674","2017/08/08"
"17","66.26","28.7940612","701.290303","2017/08/08"
"16","60.38","27.1002929","660.037933","2017/08/08"
"15","54.13","25.4065246","618.785562","2017/08/08"
"14","47.46","23.7127563","577.533191","2017/08/08"
"24","99.96","40.7841865","993.507066","2017/08/08"
"23","95.73","39.0848454","952.110938","2017/08/08"
"22","91.39","37.3855043","910.714811","2017/08/08"
"21","86.84","35.6861632","869.318683","2017/08/08"
"20","82.08","33.9868221","827.922555","2017/08/08"
"19","77.08","32.2874810","786.526427","2017/08/08"
"18","71.81","30.5881399","745.130299","2017/08/08"
"17","66.26","28.8887988","703.734172","2017/08/08"
"16","60.38","27.1894576","662.338044","2017/08/08"
"15","54.13","25.4901165","620.941916","2017/08/08"
"14","47.46","23.7907754","579.545788","2017/08/08"
"Urea Mea Index","USD","Jul.17","207","2017/08/08"
"DAP Nola Index","USD","Jul.17","351.64","2017/08/08"
"Urea Mea Index","USD","Jul.17","207","2017/08/08"
"DAP Nola Index","USD","Jul.17","351.64","2017/08/08"
"24","99.96","40.7063817","991.983586","2017/08/08"
"23","95.73","39.0102824","950.650936","2017/08/08"
"22","91.39","37.3141832","909.318287","2017/08/08"
"21","86.84","35.6180840","867.985637","2017/08/08"
"20","82.08","33.9219847","826.652988","2017/08/08"
"19","77.08","32.2258855","785.320338","2017/08/08"
"18","71.81","30.5297863","743.987689","2017/08/08"
"17","66.26","28.8336870","702.655040","2017/08/08"
"16","60.38","27.1375878","661.322390","2017/08/08"
"15","54.13","25.4414885","619.989741","2017/08/08"
"14","47.46","23.7453893","578.657091","2017/08/08"
"24","99.96","40.7063817","991.983586","2017/08/08"
"23","95.73","39.0102824","950.650936","2017/08/08"
"22","91.39","37.3141832","909.318287","2017/08/08"
"21","86.84","35.6180840","867.985637","2017/08/08"
"20","82.08","33.9219847","826.652988","2017/08/08"
"19","77.08","32.2258855","785.320338","2017/08/08"
"18","71.81","30.5297863","743.987689","2017/08/08"
"17","66.26","28.8336870","702.655040","2017/08/08"
"16","60.38","27.1375878","661.322390","2017/08/08"
"15","54.13","25.4414885","619.989741","2017/08/08"
"14","47.46","23.7453893","578.657091","2017/08/08"
"24","99.96","40.7964038","994.558598","2017/08/08"
"23","95.73","39.0965536","953.118656","2017/08/08"
"22","91.39","37.3967035","911.678715","2017/08/08"
"21","86.84","35.6968533","870.238773","2017/08/08"
"20","82.08","33.9970031","828.798832","2017/08/08"
"19","77.08","32.2971530","787.358890","2017/08/08"
"18","71.81","30.5973028","745.918948","2017/08/08"
"17","66.26","28.8974527","704.479007","2017/08/08"
"16","60.38","27.1976025","663.039065","2017/08/08"
"15","54.13","25.4977523","621.599124","2017/08/08"
"14","47.46","23.7979022","580.159182","2017/08/08"
"24","99.96","40.3877678","984.783222","2017/08/08"
"23","95.73","38.7049441","943.750588","2017/08/08"
"22","91.39","37.0221205","902.717954","2017/08/08"
"21","86.84","35.3392968","861.685319","2017/08/08"
"20","82.08","33.6564731","820.652685","2017/08/08"
"19","77.08","31.9736495","779.620051","2017/08/08"
"18","71.81","30.2908258","738.587417","2017/08/08"
"17","66.26","28.6080022","697.554782","2017/08/08"
"16","60.38","26.9251785","656.522148","2017/08/08"
"15","54.13","25.2423548","615.489514","2017/08/08"
"14","47.46","23.5595312","574.456879","2017/08/08"
"24","99.96","40.6227897","990.701488","2017/08/09"
"23","95.73","38.9301735","949.422259","2017/08/09"
"22","91.39","37.2375573","908.143031","2017/08/09"
"21","86.84","35.5449410","866.863802","2017/08/09"
"20","82.08","33.8523248","825.584573","2017/08/09"
"19","77.08","32.1597085","784.305345","2017/08/09"
"18","71.81","30.4670923","743.026116","2017/08/09"
"17","66.26","28.7744761","701.746887","2017/08/09"
"16","60.38","27.0818598","660.467659","2017/08/09"
"15","54.13","25.3892436","619.188430","2017/08/09"
"14","47.46","23.6966273","577.909201","2017/08/09"
"24","99.96","40.9459047","998.770730","2017/08/10"
"23","95.73","39.2398254","957.155283","2017/08/10"
"22","91.39","37.5337460","915.539836","2017/08/10"
"21","86.84","35.8276666","873.924389","2017/08/10"
"20","82.08","34.1215873","832.308942","2017/08/10"
"19","77.08","32.4155079","790.693495","2017/08/10"
"18","71.81","30.7094285","749.078048","2017/08/10"
"17","66.26","29.0033492","707.462600","2017/08/10"
"16","60.38","27.2972698","665.847153","2017/08/10"
"15","54.13","25.5911904","624.231706","2017/08/10"
"14","47.46","23.8851111","582.616259","2017/08/10"
"24","99.96","41.3770463","1009.66965","2017/08/14"
"23","95.73","39.6530027","967.600081","2017/08/14"
"22","91.39","37.9289591","925.530512","2017/08/14"
"21","86.84","36.2049155","883.460944","2017/08/14"
"20","82.08","34.4808719","841.391375","2017/08/14"
"19","77.08","32.7568283","799.321806","2017/08/14"
"18","71.81","31.0327847","757.252237","2017/08/14"
"17","66.26","29.3087411","715.182668","2017/08/14"
"16","60.38","27.5846975","673.113100","2017/08/14"
"15","54.13","25.8606539","631.043531","2017/08/14"
"14","47.46","24.1366103","588.973962","2017/08/14"
"24","99.96","41.1613148","1004.59560","2017/08/15"
"23","95.73","39.4462600","962.737453","2017/08/15"
"22","91.39","37.7312052","920.879302","2017/08/15"
"21","86.84","36.0161504","879.021152","2017/08/15"
"20","82.08","34.3010956","837.163002","2017/08/15"
"19","77.08","32.5860408","795.304852","2017/08/15"
"18","71.81","30.8709861","753.446702","2017/08/15"
"17","66.26","29.1559313","711.588552","2017/08/15"
"16","60.38","27.4408765","669.730402","2017/08/15"
"15","54.13","25.7258217","627.872252","2017/08/15"
"14","47.46","24.0107669","586.014101","2017/08/15"
"24","99.96","40.7964038","995.877954","2017/08/16"
"23","95.73","39.0965536","954.383039","2017/08/16"
"22","91.39","37.3967035","912.888124","2017/08/16"
"21","86.84","35.6968533","871.393209","2017/08/16"
"20","82.08","33.9970031","829.898295","2017/08/16"
"19","77.08","32.2971530","788.403380","2017/08/16"
"18","71.81","30.5973028","746.908465","2017/08/16"
"17","66.26","28.8974527","705.413550","2017/08/16"
"16","60.38","27.1976025","663.918636","2017/08/16"
"15","54.13","25.4977523","622.423721","2017/08/16"
"14","47.46","23.7979022","580.928806","2017/08/16"
"24","99.96","40.8497740","997.369496","2017/08/18"
"23","95.73","39.1477001","955.812434","2017/08/18"
"22","91.39","37.4456262","914.255372","2017/08/18"
"21","86.84","35.7435523","872.698309","2017/08/18"
"20","82.08","34.0414783","831.141247","2017/08/18"
"19","77.08","32.3394044","789.584185","2017/08/18"
"18","71.81","30.6373305","748.027122","2017/08/18"
"17","66.26","28.9352566","706.470060","2017/08/18"
"16","60.38","27.2331827","664.912997","2017/08/18"
"15","54.13","25.5311087","623.355935","2017/08/18"
"14","47.46","23.8290348","581.798873","2017/08/18"
"24","99.96","41.3590418","1009.99896","2017/08/18"
"23","95.73","39.6357484","967.915679","2017/08/18"
"22","91.39","37.9124550","925.832389","2017/08/18"
"21","86.84","36.1891616","883.749098","2017/08/18"
"20","82.08","34.4658682","841.665808","2017/08/18"
"19","77.08","32.7425748","799.582517","2017/08/18"
"18","71.81","31.0192814","757.499227","2017/08/18"
"17","66.26","29.2959880","715.415937","2017/08/18"
"16","60.38","27.5726945","673.332646","2017/08/18"
"15","54.13","25.8494011","631.249356","2017/08/18"
"14","47.46","24.1261077","589.166065","2017/08/18"
"24","99.96","41.6406824","1017.06908","2017/08/21"
"23","95.73","39.9056539","974.691209","2017/08/21"
"22","91.39","38.1706255","932.313330","2017/08/21"
"21","86.84","36.4355971","889.935451","2017/08/21"
"20","82.08","34.7005686","847.557573","2017/08/21"
"19","77.08","32.9655402","805.179694","2017/08/21"
"18","71.81","31.2305118","762.801815","2017/08/21"
"17","66.26","29.4954833","720.423937","2017/08/21"
"16","60.38","27.7604549","678.046058","2017/08/21"
"15","54.13","26.0254265","635.668179","2017/08/21"
"14","47.46","24.2903980","593.290301","2017/08/21"
"24","99.96","41.4165917","1011.78704","2017/08/22"
"23","95.73","39.6909004","969.629248","2017/08/22"
"22","91.39","37.9652090","927.471455","2017/08/22"
"21","86.84","36.2395177","885.313661","2017/08/22"
"20","82.08","34.5138264","843.155868","2017/08/22"
"19","77.08","32.7881351","800.998074","2017/08/22"
"18","71.81","31.0624437","758.840281","2017/08/22"
"17","66.26","29.3367524","716.682487","2017/08/22"
"16","60.38","27.6110611","674.524694","2017/08/22"
"15","54.13","25.8853698","632.366901","2017/08/22"
"14","47.46","24.1596785","590.209107","2017/08/22"
"24","99.96","41.3400697","1010.10863","2017/08/24"
"23","95.73","39.6175668","968.020778","2017/08/24"
"22","91.39","37.8950639","925.932918","2017/08/24"
"21","86.84","36.1725610","883.845058","2017/08/24"
"20","82.08","34.4500581","841.757198","2017/08/24"
"19","77.08","32.7275552","799.669338","2017/08/24"
"18","71.81","31.0050523","757.581478","2017/08/24"
"17","66.26","29.2825493","715.493618","2017/08/24"
"16","60.38","27.5600464","673.405758","2017/08/24"
"15","54.13","25.8375435","631.317898","2017/08/24"
"14","47.46","24.1150406","589.230038","2017/08/24"
"24","99.96","41.3400697","1010.10863","2017/08/24"
"23","95.73","39.6175668","968.020778","2017/08/24"
"22","91.39","37.8950639","925.932918","2017/08/24"
"21","86.84","36.1725610","883.845058","2017/08/24"
"20","82.08","34.4500581","841.757198","2017/08/24"
"19","77.08","32.7275552","799.669338","2017/08/24"
"18","71.81","31.0050523","757.581478","2017/08/24"
"17","66.26","29.2825493","715.493618","2017/08/24"
"16","60.38","27.5600464","673.405758","2017/08/24"
"15","54.13","25.8375435","631.317898","2017/08/24"
"14","47.46","24.1150406","589.230038","2017/08/24"
"24","99.96","41.3400697","1010.10863","2017/08/24"
"23","95.73","39.6175668","968.020778","2017/08/24"
"22","91.39","37.8950639","925.932918","2017/08/24"
"21","86.84","36.1725610","883.845058","2017/08/24"
"20","82.08","34.4500581","841.757198","2017/08/24"
"19","77.08","32.7275552","799.669338","2017/08/24"
"18","71.81","31.0050523","757.581478","2017/08/24"
"17","66.26","29.2825493","715.493618","2017/08/24"
"16","60.38","27.5600464","673.405758","2017/08/24"
"15","54.13","25.8375435","631.317898","2017/08/24"
"14","47.46","24.1150406","589.230038","2017/08/24"
"24","99.96","41.4905384","1013.98125","2017/08/24"
"23","95.73","39.7617660","971.732034","2017/08/24"
"22","91.39","38.0329935","929.482815","2017/08/24"
"21","86.84","36.3042211","887.233596","2017/08/24"
"20","82.08","34.5754487","844.984377","2017/08/24"
"19","77.08","32.8466762","802.735158","2017/08/24"
"18","71.81","31.1179038","760.485939","2017/08/24"
"17","66.26","29.3891313","718.236720","2017/08/24"
"16","60.38","27.6603589","675.987501","2017/08/24"
"15","54.13","25.9315865","633.738283","2017/08/24"
"14","47.46","24.2028140","591.489064","2017/08/24"
"24","99.96","42.4656705","1038.60159","2017/09/04"
"23","95.73","40.6962676","995.326524","2017/09/04"
"22","91.39","38.9268647","952.051457","2017/09/04"
"21","86.84","37.1574617","908.776391","2017/09/04"
"20","82.08","35.3880588","865.501325","2017/09/04"
"19","77.08","33.6186558","822.226259","2017/09/04"
"18","71.81","31.8492529","778.951192","2017/09/04"
"17","66.26","30.0798500","735.676126","2017/09/04"
"16","60.38","28.3104470","692.401060","2017/09/04"
"15","54.13","26.5410441","649.125994","2017/09/04"
"14","47.46","24.7716411","605.850927","2017/09/04"
"24","99.96","42.0425667","1028.44779","2017/09/04"
"23","95.73","40.2907931","985.595799","2017/09/04"
"22","91.39","38.5390195","942.743808","2017/09/04"
"21","86.84","36.7872459","899.891816","2017/09/04"
"20","82.08","35.0354723","857.039825","2017/09/04"
"19","77.08","33.2836986","814.187834","2017/09/04"
"18","71.81","31.5319250","771.335843","2017/09/04"
"17","66.26","29.7801514","728.483851","2017/09/04"
"16","60.38","28.0283778","685.631860","2017/09/04"
"15","54.13","26.2766042","642.779869","2017/09/04"
"14","47.46","24.5248306","599.927877","2017/09/04"
"24","99.96","42.0737529","1029.42713","2017/09/04"
"23","95.73","40.3206799","986.534342","2017/09/04"
"22","91.39","38.5676069","943.641544","2017/09/04"
"21","86.84","36.8145338","900.748747","2017/09/04"
"20","82.08","35.0614608","857.855949","2017/09/04"
"19","77.08","33.3083877","814.963152","2017/09/04"
"18","71.81","31.5553147","772.070354","2017/09/04"
"17","66.26","29.8022417","729.177557","2017/09/04"
"16","60.38","28.0491686","686.284759","2017/09/04"
"15","54.13","26.2960956","643.391962","2017/09/04"
"14","47.46","24.5430225","600.499164","2017/09/04"
"24","99.96","42.9357145","1050.74234","2017/09/06"
"23","95.73","41.1467264","1006.96141","2017/09/06"
"22","91.39","39.3577382","963.180479","2017/09/06"
"21","86.84","37.5687501","919.399548","2017/09/06"
"20","82.08","35.7797620","875.618617","2017/09/06"
"19","77.08","33.9907739","831.837686","2017/09/06"
"18","71.81","32.2017858","788.056755","2017/09/06"
"17","66.26","30.4127977","744.275824","2017/09/06"
"16","60.38","28.6238096","700.494894","2017/09/06"
"15","54.13","26.8348215","656.713963","2017/09/06"
"14","47.46","25.0458334","612.933032","2017/09/06"
"24","99.96","42.9357145","1050.74234","2017/09/06"
"23","95.73","41.1467264","1006.96141","2017/09/06"
"22","91.39","39.3577382","963.180479","2017/09/06"
"21","86.84","37.5687501","919.399548","2017/09/06"
"20","82.08","35.7797620","875.618617","2017/09/06"
"19","77.08","33.9907739","831.837686","2017/09/06"
"18","71.81","32.2017858","788.056755","2017/09/06"
"17","66.26","30.4127977","744.275824","2017/09/06"
"16","60.38","28.6238096","700.494894","2017/09/06"
"15","54.13","26.8348215","656.713963","2017/09/06"
"14","47.46","25.0458334","612.933032","2017/09/06"
"24","99.96","42.7617789","1046.70123","2017/09/08"
"23","95.73","40.9800381","1003.08867","2017/09/08"
"22","91.39","39.1982973","959.476128","2017/09/08"
"21","86.84","37.4165565","915.863576","2017/09/08"
"20","82.08","35.6348158","872.251025","2017/09/08"
"19","77.08","33.8530750","828.638474","2017/09/08"
"18","71.81","32.0713342","785.025923","2017/09/08"
"17","66.26","30.2895934","741.413371","2017/09/08"
"16","60.38","28.5078526","697.800820","2017/09/08"
"15","54.13","26.7261118","654.188269","2017/09/08"
"14","47.46","24.9443710","610.575717","2017/09/08"
"24","99.96","42.6743289","1045.43891","2017/09/13"
"23","95.73","40.8962318","1001.87895","2017/09/13"
"22","91.39","39.1181348","958.319001","2017/09/13"
"21","86.84","37.3400378","914.759046","2017/09/13"
"20","82.08","35.5619407","871.199092","2017/09/13"
"19","77.08","33.7838437","827.639137","2017/09/13"
"18","71.81","32.0057467","784.079183","2017/09/13"
"17","66.26","30.2276496","740.519228","2017/09/13"
"16","60.38","28.4495526","696.959273","2017/09/13"
"15","54.13","26.6714555","653.399319","2017/09/13"
"14","47.46","24.8933585","609.839364","2017/09/13"
"24","99.96","42.4499167","1040.37805","2017/09/15"
"23","95.73","40.6811701","997.028967","2017/09/15"
"22","91.39","38.9124236","953.679882","2017/09/15"
"21","86.84","37.1436771","910.330796","2017/09/15"
"20","82.08","35.3749306","866.981711","2017/09/15"
"19","77.08","33.6061840","823.632625","2017/09/15"
"18","71.81","31.8374375","780.283539","2017/09/15"
"17","66.26","30.0686910","736.934454","2017/09/15"
"16","60.38","28.2999444","693.585368","2017/09/15"
"15","54.13","26.5311979","650.236283","2017/09/15"
"14","47.46","24.7624514","606.887197","2017/09/15"
"24","99.96","42.1920645","1034.49267","2017/09/19"
"23","95.73","40.4340618","991.388812","2017/09/19"
"22","91.39","38.6760591","948.284950","2017/09/19"
"21","86.84","36.9180564","905.181089","2017/09/19"
"20","82.08","35.1600537","862.077228","2017/09/19"
"19","77.08","33.4020510","818.973366","2017/09/19"
"18","71.81","31.6440483","775.869505","2017/09/19"
"17","66.26","29.8860457","732.765643","2017/09/19"
"16","60.38","28.1280430","689.661782","2017/09/19"
"15","54.13","26.3700403","646.557921","2017/09/19"
"14","47.46","24.6120376","603.454059","2017/09/19"
"24","99.96","42.1901386","1034.87959","2017/09/22"
"23","95.73","40.4322162","991.759608","2017/09/22"
"22","91.39","38.6742938","948.639625","2017/09/22"
"21","86.84","36.9163713","905.519642","2017/09/22"
"20","82.08","35.1584489","862.399659","2017/09/22"
"19","77.08","33.4005264","819.279676","2017/09/22"
"18","71.81","31.6426040","776.159693","2017/09/22"
"17","66.26","29.8846815","733.039710","2017/09/22"
"16","60.38","28.1267591","689.919727","2017/09/22"
"15","54.13","26.3688366","646.799744","2017/09/22"
"14","47.46","24.6109142","603.679761","2017/09/22"
"24","99.96","42.1901386","1034.87959","2017/09/22"
"23","95.73","40.4322162","991.759608","2017/09/22"
"22","91.39","38.6742938","948.639625","2017/09/22"
"21","86.84","36.9163713","905.519642","2017/09/22"
"20","82.08","35.1584489","862.399659","2017/09/22"
"19","77.08","33.4005264","819.279676","2017/09/22"
"18","71.81","31.6426040","776.159693","2017/09/22"
"17","66.26","29.8846815","733.039710","2017/09/22"
"16","60.38","28.1267591","689.919727","2017/09/22"
"15","54.13","26.3688366","646.799744","2017/09/22"
"14","47.46","24.6109142","603.679761","2017/09/22"
"24","99.96","41.5558044","1019.53384","2017/09/22"
"23","95.73","39.8243126","977.053269","2017/09/22"
"22","91.39","38.0928207","934.572692","2017/09/22"
"21","86.84","36.3613289","892.092115","2017/09/22"
"20","82.08","34.6298370","849.611538","2017/09/22"
"19","77.08","32.8983451","807.130961","2017/09/22"
"18","71.81","31.1668533","764.650385","2017/09/22"
"17","66.26","29.4353614","722.169808","2017/09/22"
"16","60.38","27.7038696","679.689231","2017/09/22"
"15","54.13","25.9723777","637.208654","2017/09/22"
"14","47.46","24.2408859","594.728077","2017/09/22"
"24","99.96","41.6609374","1022.32753","2017/09/26"
"23","95.73","39.9250650","979.730552","2017/09/26"
"22","91.39","38.1891926","937.133572","2017/09/26"
"21","86.84","36.4533202","894.536591","2017/09/26"
"20","82.08","34.7174478","851.939611","2017/09/26"
"19","77.08","32.9815754","809.342630","2017/09/26"
"18","71.81","31.2457030","766.745649","2017/09/26"
"17","66.26","29.5098306","724.148669","2017/09/26"
"16","60.38","27.7739582","681.551688","2017/09/26"
"15","54.13","26.0380858","638.954708","2017/09/26"
"14","47.46","24.3022134","596.357727","2017/09/26"
"24","99.96","41.8892077","1028.36015","2017/09/29"
"23","95.73","40.1438240","985.511812","2017/09/29"
"22","91.39","38.3984403","942.663472","2017/09/29"
"21","86.84","36.6530567","899.815132","2017/09/29"
"20","82.08","34.9076730","856.966793","2017/09/29"
"19","77.08","33.1622894","814.118453","2017/09/29"
"18","71.81","31.4169057","771.270113","2017/09/29"
"17","66.26","29.6715221","728.421774","2017/09/29"
"16","60.38","27.9261384","685.573434","2017/09/29"
"15","54.13","26.1807548","642.725094","2017/09/29"
"14","47.46","24.4353711","599.876755","2017/09/29"
"24","99.96","41.4104830","1017.05554","2017/10/03"
"23","95.73","39.6850462","974.678229","2017/10/03"
"22","91.39","37.9596094","932.300915","2017/10/03"
"21","86.84","36.2341727","889.923601","2017/10/03"
"20","82.08","34.5087359","847.546286","2017/10/03"
"19","77.08","32.7832991","805.168972","2017/10/03"
"18","71.81","31.0578623","762.791658","2017/10/03"
"17","66.26","29.3324255","720.414343","2017/10/03"
"16","60.38","27.6069887","678.037029","2017/10/03"
"15","54.13","25.8815519","635.659715","2017/10/03"
"14","47.46","24.1561151","593.282400","2017/10/03"
"24","99.96","41.4104830","1017.05554","2017/10/03"
"23","95.73","39.6850462","974.678229","2017/10/03"
"22","91.39","37.9596094","932.300915","2017/10/03"
"21","86.84","36.2341727","889.923601","2017/10/03"
"20","82.08","34.5087359","847.546286","2017/10/03"
"19","77.08","32.7832991","805.168972","2017/10/03"
"18","71.81","31.0578623","762.791658","2017/10/03"
"17","66.26","29.3324255","720.414343","2017/10/03"
"16","60.38","27.6069887","678.037029","2017/10/03"
"15","54.13","25.8815519","635.659715","2017/10/03"
"14","47.46","24.1561151","593.282400","2017/10/03"
"24","99.96","40.9150400","1005.11928","2017/10/04"
"23","95.73","39.2102467","963.239313","2017/10/04"
"22","91.39","37.5054534","921.359343","2017/10/04"
"21","86.84","35.8006600","879.479373","2017/10/04"
"20","82.08","34.0958667","837.599403","2017/10/04"
"19","77.08","32.3910733","795.719433","2017/10/04"
"18","71.81","30.6862800","753.839462","2017/10/04"
"17","66.26","28.9814867","711.959492","2017/10/04"
"16","60.38","27.2766933","670.079522","2017/10/04"
"15","54.13","25.5719000","628.199552","2017/10/04"
"14","47.46","23.8671067","586.319582","2017/10/04"
"24","99.96","40.8443084","1003.60898","2017/10/05"
"23","95.73","39.1424622","961.791947","2017/10/05"
"22","91.39","37.4406160","919.974905","2017/10/05"
"21","86.84","35.7387698","878.157864","2017/10/05"
"20","82.08","34.0369237","836.340823","2017/10/05"
"19","77.08","32.3350775","794.523782","2017/10/05"
"18","71.81","30.6332313","752.706741","2017/10/05"
"17","66.26","28.9313851","710.889699","2017/10/05"
"16","60.38","27.2295389","669.072658","2017/10/05"
"15","54.13","25.5276927","627.255617","2017/10/05"
"14","47.46","23.8258465","585.438576","2017/10/05"
"24","99.96","41.1111596","1010.39904","2017/10/05"
"23","95.73","39.3981946","968.299082","2017/10/05"
"22","91.39","37.6852296","926.199122","2017/10/05"
"21","86.84","35.9722646","884.099162","2017/10/05"
"20","82.08","34.2592996","841.999202","2017/10/05"
"19","77.08","32.5463347","799.899242","2017/10/05"
"18","71.81","30.8333697","757.799281","2017/10/05"
"17","66.26","29.1204047","715.699321","2017/10/05"
"16","60.38","27.4074397","673.599361","2017/10/05"
"15","54.13","25.6944747","631.499401","2017/10/05"
"14","47.46","23.9815097","589.399441","2017/10/05"
"24","99.96","41.1111596","1010.39904","2017/10/06"
"23","95.73","39.3981946","968.299082","2017/10/06"
"22","91.39","37.6852296","926.199122","2017/10/06"
"21","86.84","35.9722646","884.099162","2017/10/06"
"20","82.08","34.2592996","841.999202","2017/10/06"
"19","77.08","32.5463347","799.899242","2017/10/06"
"18","71.81","30.8333697","757.799281","2017/10/06"
"17","66.26","29.1204047","715.699321","2017/10/06"
"16","60.38","27.4074397","673.599361","2017/10/06"
"15","54.13","25.6944747","631.499401","2017/10/06"
"14","47.46","23.9815097","589.399441","2017/10/06"
"24","99.96","41.0979778","1010.30809","2017/10/06"
"23","95.73","39.3855620","968.211925","2017/10/06"
"22","91.39","37.6731463","926.115754","2017/10/06"
"21","86.84","35.9607306","884.019583","2017/10/06"
"20","82.08","34.2483148","841.923413","2017/10/06"
"19","77.08","32.5358991","799.827242","2017/10/06"
"18","71.81","30.8234833","757.731071","2017/10/06"
"17","66.26","29.1110676","715.634901","2017/10/06"
"16","60.38","27.3986518","673.538730","2017/10/06"
"15","54.13","25.6862361","631.442559","2017/10/06"
"14","47.46","23.9738204","589.346389","2017/10/06"
"24","99.96","41.0979778","1010.30809","2017/10/07"
"23","95.73","39.3855620","968.211925","2017/10/07"
"22","91.39","37.6731463","926.115754","2017/10/07"
"21","86.84","35.9607306","884.019583","2017/10/07"
"20","82.08","34.2483148","841.923413","2017/10/07"
"19","77.08","32.5358991","799.827242","2017/10/07"
"18","71.81","30.8234833","757.731071","2017/10/07"
"17","66.26","29.1110676","715.634901","2017/10/07"
"16","60.38","27.3986518","673.538730","2017/10/07"
